t_s,true_px_m,true_py_m,true_vx_mps,true_vy_mps,true_ax_mps2,true_ay_mps2,imu_ax_mps2,imu_ay_mps2,imu_bax_mps2,imu_bay_mps2,gps_available,gps_px_m,gps_py_m
18.93,152.913855832678,28.56651049750796,7.6468274918,-1.229079371306654,-0.7324835135458532,-0.4060382338689751,-0.8690951557409092,-0.3331570594064214,-0.06806096296685321,-0.03238654162615127,0,,
18.94,152.99028748342033,28.5541994018832,7.639502656664542,-1.2331397536453437,-0.734238518962143,-0.4054158613013512,-0.6758281533820532,-0.2998893662977514,-0.0687197460416786,-0.03230129657999386,0,,
18.95,153.06664579806102,28.54184773355368,7.632160271474921,-1.2371939122583573,-0.7359704231390365,-0.4047804106658444,-0.9278754076361633,-0.33893513689185,-0.06515729218651546,-0.033287034475642664,0,,
18.96,153.1429306022546,28.529455555410564,7.62480056724353,-1.2412417163650158,-0.7376789717555744,-0.40413186177280663,-0.80951449909205,-0.4185589125341588,-0.06611106023258202,-0.03018958335871694,0,,
18.97,153.21914172397845,28.517022931653827,7.617423777525974,-1.245283034982744,-0.7393639133375622,-0.4034701953982489,-0.8219247831527893,-0.47572789994940134,-0.06686063853801853,-0.028745179940784026,0,,
18.98,153.29527899355804,28.50454992779423,7.610030138392598,-1.2493177369367265,-0.7410249992938198,-0.40279539328574465,-0.8933837389809413,-0.1496718603287574,-0.06981492446824339,-0.02908764542896868,0,,
18.990000000000002,153.371342243692,28.492036610655198,7.602619888399659,-1.253345690869584,-0.742661983952014,-0.40210743814825645,-0.7854167153320137,-0.5324684056153334,-0.0731341181448962,-0.031198512990880087,0,,
19.0,153.4473313094768,28.479483048374597,7.5951932685601395,-1.2573667652510665,-0.7442746245940759,-0.4014063136698851,-0.6846934500713617,-0.34458168227092534,-0.07145571543459167,-0.03129832377305351,1,153.60586551530199,29.650670683155496
19.01,153.52324602843117,28.4668893104064,7.587750522314199,-1.2613808283877654,-0.7458626814911953,-0.4006920045075376,-0.693182421220754,-0.4002093387208906,-0.07209392691569762,-0.03279582302101535,0,,
19.02,153.59908624052022,28.454255467522298,7.580291895499287,-1.2653877484328409,-0.7474259179383881,-0.3999644962925235,-0.7475947355263767,-0.43841183719720966,-0.07253523906218018,-0.032193596686813965,0,,
19.03,153.67485178817932,28.441581591813154,7.572817636319903,-1.269387393395766,-0.7489641002886336,-0.39922377563206324,-0.9891257576259197,-0.41815137171366934,-0.07056940664925665,-0.03744389005500757,0,,
19.04,153.7505425163375,28.428867756690416,7.565327995317017,-1.2733796311520866,-0.7504769979865679,-0.3984698301107267,-0.956305157072062,-0.48661705801748645,-0.07223292899778228,-0.03712569757062956,0,,
19.05,153.82615827244078,28.416114036887386,7.557823225337152,-1.277364329453194,-0.7519643836017453,-0.3977026482917869,-0.8077781268555753,-0.39131603905283824,-0.07243065522970685,-0.03631894508557611,0,,
19.06,153.90169890647496,28.40332050846044,7.550303581501134,-1.281341355936112,-0.7534260328614448,-0.39692221971849956,-0.8287451116272527,-0.4021684519340557,-0.07189557465745373,-0.03692868081156292,0,,
19.07,153.97716427098834,28.39048724879009,7.5427693211725195,-1.285310578133297,-0.7548617246830298,-0.39612853491529953,-0.8776189884822895,-0.16578289641381616,-0.07294928104942809,-0.03741968379103392,0,,
19.080000000000002,154.05255422111384,28.377614336582013,7.535220703925689,-1.28927186348245,-0.7562712412058467,-0.39532158538892137,-0.636390717810146,-0.3271230635373906,-0.07065179634978261,-0.03888369965684535,0,,
19.09,154.12786861459102,28.36470185186792,7.527657991513631,-1.2932250793363393,-0.7576543678226694,-0.3945013636294391,-0.8178457623016258,-0.38143010164564684,-0.07077740979607051,-0.038517015228848504,0,,
19.1,154.20310731178776,28.351749876006377,7.520081447835404,-1.2971700929726337,-0.7590108932106755,-0.39366786311122615,-0.7724263270279152,-0.37522960152558466,-0.0676567079363216,-0.03911763174532113,0,,
19.11,154.27827017572147,28.338758491683496,7.512491338903297,-1.301106771603746,-0.7603406093619473,-0.3928210782938393,-0.7272903158914024,-0.2455209856830558,-0.06573909462429968,-0.036653672938791085,0,,
19.12,154.35335707208003,28.325727782913546,7.504887932809678,-1.3050349823866845,-0.7616433116135104,-0.39196100462281924,-0.8220140698005454,-0.526078771993791,-0.06586660315428097,-0.03707511089694461,0,,
19.13,154.42836786924255,28.31265783503945,7.497271499693542,-1.3089545924329127,-0.7629187986768826,-0.39108763853041495,-0.5703372923840231,-0.44694767007202174,-0.06652471049837741,-0.03758675716542977,0,,
19.14,154.50330243829956,28.299548734733193,7.489642311706773,-1.3128654688182169,-0.7641668726671463,-0.39020097743622467,-0.9230203336879405,-0.6180395974150161,-0.06481623077722375,-0.037124737210918746,0,,
19.150000000000002,154.578160653073,28.28640056999614,7.482000642980101,-1.3167674785925791,-0.7653873391315329,-0.38930101974776266,-0.8903401494798291,-0.3727988197632509,-0.06434565135888401,-0.03937518423167841,0,,
19.16,154.65294239013585,28.273213430159227,7.474346769588786,-1.3206604887900568,-0.7665800070775144,-0.38838776486094184,-0.9271432104193995,-0.33865868038863634,-0.06628063151363447,-0.035088290582124454,0,,
19.17,154.7276475288314,28.259987405883084,7.466680969518011,-1.3245443664386662,-0.7677446890004029,-0.38746121316047916,-0.6781151433218844,-0.5236590529572438,-0.06663628296421185,-0.036637834573281174,0,,
19.18,154.80227595129213,28.246722589158036,7.459003522628007,-1.3284189785702711,-0.7688812009104475,-0.38652136602022025,-0.7524466981216161,-0.27908758169606396,-0.06377408463303326,-0.03607421747591407,0,,
19.19,154.8768275424584,28.23341907330403,7.451314710618902,-1.3322841922304733,-0.7699893623594335,-0.38556822580338385,-0.8870223284305969,-0.4938065366923396,-0.06261777479930422,-0.03635031162647714,0,,
19.2,154.95130219009647,28.220076952970437,7.443614816995308,-1.3361398744885071,-0.7710689964667667,-0.3846017958627296,-0.9207117549427026,-0.45553809113585764,-0.06325512098045782,-0.036689484371471716,0,,
19.21,155.0256997848166,28.20669632413576,7.43590412703064,-1.3399858924471344,-0.7721199299450573,-0.38362208054064195,-0.699651477205852,-0.40853082816895026,-0.06602059732105507,-0.036865339190311514,0,,
19.22,155.10002022009039,28.19327728410726,7.428182927731189,-1.3438221132525408,-0.7731419931251801,-0.38262908516913785,-0.802401752758264,-0.25637386161578035,-0.06542853116696984,-0.033164412722624007,0,,
19.23,155.17426339226805,28.179819931520477,7.420451507799937,-1.347648404104232,-0.7741350199808248,-0.38162281606979065,-0.6983497561561505,-0.5052753646849251,-0.06525653303695941,-0.037832766807044615,0,,
19.240000000000002,155.24842920059504,28.166324366338632,7.412710157600129,-1.35146463226493,-0.7750988481525175,-0.38060328055357984,-0.8465582871332018,-0.38383232655783955,-0.06544450390252865,-0.032353758540828004,0,,
19.25,155.32251754722864,28.152790689851958,7.404959169118604,-1.3552706650704658,-0.7760333189711245,-0.379570486920656,-0.7885915581603231,-0.3360622478698589,-0.06371177143255857,-0.03397553642844518,0,,
19.26,155.3965283372539,28.13921900467691,7.397198835928893,-1.3590663699396723,-0.7769382774808236,-0.3785244444600285,-0.8094450703601207,-0.35713699137030464,-0.06252955840369746,-0.035459563278224665,0,,
19.27,155.47046147869932,28.125609414755292,7.389429453154085,-1.3628516143842726,-0.7778135724615429,-0.3774651634491737,-0.905461879341741,-0.35308136214719615,-0.06523717344279117,-0.03615630200469281,0,,
19.28,155.54431688255224,28.111962025353275,7.381651317429469,-1.3666262660187642,-0.7786590564508711,-0.3763926551535606,-0.8581275928960854,-0.3401432459457261,-0.06505412056431345,-0.039900613009559605,0,,
19.29,155.6180944627737,28.09827694306033,7.37386472686496,-1.3703901925703,-0.7794745857654217,-0.3753069318261023,-0.9652573593406468,-0.47065914616980936,-0.06735243914539073,-0.039879941883194894,0,,
19.3,155.69179413631306,28.084554275788037,7.366069981007306,-1.374143261888561,-0.780260020521662,-0.3742080067065223,-0.7990181236463063,-0.24452034736439257,-0.06816878549736864,-0.039090319340902714,0,,
19.31,155.7654158231221,28.070794132768814,7.358267380802089,-1.377885341955626,-0.7810152246561965,-0.37309589402064514,-0.7754884721734964,-0.42187292568168394,-0.07059812215198577,-0.03766209184379611,0,,
19.32,155.8389594461689,28.056996624554557,7.350457228555527,-1.3816163008958324,-0.7817400659455037,-0.3719706089796038,-0.755689586281078,-0.4307320525177652,-0.07296564034610616,-0.03437662323992085,0,,
19.330000000000002,155.91242493145114,28.04316186301515,7.342639827896072,-1.3853360069856284,-0.7824344160251209,-0.3708321677789731,-0.7921770836228831,-0.2726313494282854,-0.07639715691486279,-0.036561731780687674,0,,
19.34,155.98581220800932,28.029289961336907,7.334815483735821,-1.3890443286634182,-0.7830981504082799,-0.36968058759781836,-0.8714815793673816,-0.4659705395632078,-0.07556241530879913,-0.033233265277692395,0,,
19.35,156.05912120793917,28.015381034020894,7.326984502231738,-1.3927411345393963,-0.7837311485039868,-0.3685158865976679,-0.7034664132328551,-0.3685956169650934,-0.07493232923656679,-0.03210754943732761,0,,
19.36,156.13235186640406,28.00143519688117,7.3191471907466985,-1.396426293405373,-0.7843332936345405,-0.3673380839214059,-0.7699997002948067,-0.47378189266648757,-0.07489725543322066,-0.034160346345558,0,,
19.37,156.20550412164687,27.987452567042922,7.311303857810353,-1.400099674244587,-0.7849044730524969,-0.36614719969208387,-0.7219273750164857,-0.15080778393310268,-0.07587753212969942,-0.03658416578552055,0,,
19.38,156.2785779150013,27.973433262940492,7.303454813079828,-1.4037611462415078,-0.7854445779570643,-0.36494325501165825,-0.7187508595752825,-0.16985847128586049,-0.07843495206525315,-0.03578066794688106,0,,
19.39,156.35157319090322,27.959377404315326,7.295600367300257,-1.4074105787916245,-0.7859535035099388,-0.36372627195964213,-0.8791947770700569,-0.4098919300367311,-0.08068130802942908,-0.03514155993343434,0,,
19.400000000000002,156.42448989690104,27.945285112213814,7.287740832265158,-1.4110478415112209,-0.7864311488505675,-0.36249627359168624,-0.8309281566951152,-0.3450593501348338,-0.08328495353387128,-0.03454879389320083,0,,
19.41,156.49732798366625,27.931156508985023,7.279876520776652,-1.4146728042471377,-0.7868774171108466,-0.3612532839380733,-0.793683217432896,-0.39246886625923477,-0.0842623186717972,-0.03173556282589954,0,,
19.42,156.57008740500316,27.916991718278354,7.272007746605543,-1.4182853370865185,-0.7872922154292457,-0.3599973280021385,-0.9858212750633273,-0.42412127388288967,-0.08361488088063908,-0.029263997039911255,0,,
19.43,156.64276811785842,27.902790865041087,7.264134824451251,-1.4218853103665399,-0.7876754549643566,-0.35872843175861163,-0.9854989465157261,-0.37591699220744795,-0.08512617431348947,-0.02915171035942292,0,,
19.44,156.71537008233017,27.888554075515835,7.256258069901607,-1.425472594684126,-0.7880270509078708,-0.35744662215187883,-1.0050465641371007,-0.39148568651903654,-0.08708834862972202,-0.029978920844911754,0,,
19.45,156.78789326167663,27.874281477237886,7.248377799392529,-1.4290470609056447,-0.788346922496975,-0.35615192709416776,-0.8867694884241754,-0.5396493051236502,-0.08761255707521128,-0.031430637286286034,0,,
19.46,156.86033762232444,27.859973199032478,7.240494330167559,-1.4326085801765864,-0.7886349930261695,-0.35484437546365233,-0.9120102617402319,-0.36279971524068466,-0.09004356279290267,-0.03425767193359134,0,,
19.47,156.93270313387646,27.84562937101194,7.232607980237297,-1.436157023931223,-0.7888911898585058,-0.35352399710248494,-1.0271813117123472,-0.3941236492143476,-0.09472305902431746,-0.036370364860598255,0,,
19.48,157.00498976911933,27.83125012457277,7.224719068338712,-1.4396922639022478,-0.7891154444362412,-0.35219082281474273,-0.8676476928973472,-0.3605381390760139,-0.09346807123097377,-0.03956736192462482,0,,
19.490000000000002,157.0771975040305,27.816835592392607,7.21682791389435,-1.4432141721303953,-0.7893076922909066,-0.3508448843643061,-0.8950739008860462,-0.3945822269229133,-0.09620431692348037,-0.035985564782158995,0,,
19.5,157.1493263177848,27.802385908427084,7.208934836971441,-1.4467226209740383,-0.7894678730527944,-0.3494862144726517,-0.7687211650682719,-0.4208636235843356,-0.09747730902317688,-0.03534347276382932,0,,
19.51,157.22137619276086,27.78790120790662,7.201040158240913,-1.4502174831187649,-0.7895959304598532,-0.3481148468165701,-0.6844906972767832,-0.294642261293267,-0.09619267473017588,-0.03401842050426676,0,,
19.52,157.29334711454675,27.773381627333094,7.193144198936314,-1.4536986315869305,-0.7896918123659978,-0.34673081602581174,-0.8432840815159666,-0.3278979155190368,-0.099237303191392,-0.03448053986406574,0,,
19.53,157.3652390719455,27.758827304476426,7.1852472808126535,-1.4571659397471886,-0.7897554707488293,-0.34533415768064724,-0.9618922806158816,-0.23531733183332346,-0.10247375773042879,-0.029587904146245094,0,,
19.54,157.4370520569801,27.74423837837107,7.177349726105165,-1.460619281323995,-0.7897868617167636,-0.34392490830936134,-0.8307779322405168,-0.326135516446113,-0.10566350825845999,-0.031683584583984736,0,,
19.55,157.50878606489806,27.729614989312413,7.1694518574879975,-1.4640585304070888,-0.7897859455155685,-0.34250310538565815,-0.8966003631516641,-0.396940666104602,-0.107744709968143,-0.0346769055374305,0,,
19.56,157.58044109417565,27.71495727885307,7.161553998032842,-1.4674835614609454,-0.789752686534309,-0.34106878732600365,-0.9188047340610886,-0.3092239444428236,-0.10503952214862991,-0.029832009735263506,0,,
19.57,157.65201714652164,27.700265389799096,7.153656471167499,-1.4708942493342054,-0.789687053310698,-0.3396219934868797,-0.9818381858159344,-0.5701561654397291,-0.10599102038725515,-0.03247285602895233,0,,
19.580000000000002,157.72351422688064,27.68553946620608,7.145759600634392,-1.4742904692690741,-0.7895890185358543,-0.3381627641619715,-0.9464758938427622,-0.1607558487548894,-0.11046487138470719,-0.032961073465996533,0,,
19.59,157.79493234343607,27.67077965337518,7.137863710449033,-1.4776720969106938,-0.7894585590584642,-0.33669114057927707,-0.918335262416877,-0.34351679192023715,-0.11109760223103007,-0.03426366571871682,0,,
19.6,157.8662715076126,27.655986097849045,7.129969124858449,-1.4810390083164866,-0.7892956558883474,-0.33520716489813485,-0.8195408683948802,-0.1502348949186453,-0.11065485172307761,-0.033473319433085846,0,,
19.61,157.9375317340784,27.641158947407632,7.122076168299565,-1.484391079965468,-0.7891002941994293,-0.3337108802061878,-0.8480064213658445,-0.45475095535127386,-0.1100086852072018,-0.03410556917702282,0,,
19.62,158.0087130407467,27.626298351063966,7.114185165357571,-1.48772818876753,-0.7888724633321141,-0.3322023305162618,-0.7185267779056149,-0.4767407717590776,-0.11221192886635033,-0.03277390298140939,0,,
19.63,158.0798154487771,27.611404459059766,7.10629644072425,-1.4910502120726925,-0.7886121567950626,-0.33068156076317945,-0.8333652507579227,-0.3250954194284881,-0.11218690134750726,-0.03099718793174009,0,,
19.64,158.15083898257652,27.596477422861,7.0984103191563,-1.4943570276803242,-0.7883193722663718,-0.3291486168004874,-0.8564966300586986,-0.3267358545936558,-0.1106067502485628,-0.03384071206983432,0,,
19.650000000000002,158.22178366979946,27.58151739515336,7.090527125433637,-1.497648513848329,-0.7879941115941598,-0.3276035453971232,-0.9320923428048952,-0.32913086146074416,-0.11347519466347801,-0.03535179350731538,0,,
19.66,158.29264954134823,27.566524529837604,7.082647184317695,-1.5009245493023002,-0.7876363807965492,-0.32604639423399834,-1.0069704044612795,-0.3413050638643135,-0.11558772548005934,-0.033841289955363174,0,,
19.67,158.36343663137237,27.55149898202487,7.0747708205097295,-1.5041850132446402,-0.7872461900610579,-0.3244772119005089,-0.9591206403744558,-0.41893184996094035,-0.1148851061280835,-0.03164292196779255,0,,
19.68,158.43414497726795,27.536440908031828,7.0668983586091185,-1.5074297853636451,-0.786823553743389,-0.32289604789098214,-0.9708995525128433,-0.5026572501028801,-0.11409213249326167,-0.031225622804045814,0,,
19.69,158.50477461967637,27.521350465375797,7.059030123071684,-1.5106587458425549,-0.7863684903656252,-0.3213029526010346,-1.1541518450913792,-0.32327406506054174,-0.11169267293257333,-0.030286168124575717,0,,
19.7,158.57532560248256,27.50622781276974,7.051166438168028,-1.5138717753685653,-0.7858810226138273,-0.31969797732387256,-0.9983006718769424,-0.47528243941042503,-0.11155647100569789,-0.027325262056714344,0,,
19.71,158.6457979728131,27.49107311011719,7.04330762794189,-1.517068755141804,-0.7853611773350333,-0.3180811742465097,-0.7364663104378283,-0.4837157472869326,-0.1113261092393923,-0.027933943266550187,0,,
19.72,158.71619178103367,27.475886518507057,7.03545401616854,-1.5202495668842693,-0.7848089855336657,-0.3164525964459193,-0.860950719994714,-0.38104366864120237,-0.1130017557569476,-0.026527892348459366,0,,
19.73,158.78650708074608,27.460668200208392,7.027605926313203,-1.5234140928487285,-0.7842244823673391,-0.31481229788511,-0.9324045225751114,-0.2983754665035979,-0.11052765467326266,-0.026629067151326225,0,,
19.740000000000002,158.8567439287851,27.44541831866501,7.01976368148953,-1.5265622158275796,-0.7836077071420752,-0.31316033340913324,-0.851671548353776,-0.14495350689877334,-0.10791182342570298,-0.030569097215269375,0,,
19.75,158.92690238521465,27.430137038490063,7.011927604418109,-1.529693819161671,-0.7829587033069245,-0.31149675874101834,-1.0863218860551809,-0.24422011545511718,-0.10802273017531881,-0.030649287039478248,0,,
19.76,158.99698251332367,27.414824525460507,7.00409801738504,-1.5328087867490812,-0.7822775184479913,-0.30982163047763556,-0.8635444657218825,-0.19238143672824198,-0.10947671892013351,-0.0258815649635145,0,,
19.77,159.0669843796216,27.399480946511492,6.99627524220056,-1.5359070030538575,-0.7815642042818697,-0.3081350060854924,-0.7634240821526324,-0.26946586383790855,-0.10960910418551104,-0.026697026506723367,0,,
19.78,159.1369080538334,27.38410646973065,6.988459600157741,-1.5389883531147124,-0.7808188166484847,-0.3064369438964548,-0.9024875913160668,-0.30045422598585664,-0.10955717995864403,-0.030702653983775027,0,,
19.79,159.20675360889413,27.36870126435231,6.980651411991256,-1.5420527225536769,-0.7800414155033466,-0.3047275031034048,-1.0683172839375374,-0.08288464566267972,-0.11107691580933386,-0.028736174044884218,0,,
19.8,159.27652112094327,27.35326550075162,6.972850997836223,-1.5450999975847108,-0.7792320649092107,-0.3030067437558197,-0.9329609249060798,-0.4656862295155437,-0.11233480651919941,-0.03039392437048476,0,,
19.81,159.3462106693184,27.337799350438583,6.96505867718713,-1.5481300650222691,-0.778390833027155,-0.3012747267552932,-0.7601803887750136,-0.37031117396329877,-0.10971575524617061,-0.027713415568581104,0,,
19.82,159.41582233654862,27.322302986052023,6.957274768856859,-1.551142812289822,-0.7775177921070637,-0.29953151385097915,-0.8603366007191452,-0.3616731410458787,-0.10868177430184833,-0.02862365023665844,0,,
19.830000000000002,159.48535620834758,27.306776581353432,6.949499590935789,-1.554138127428332,-0.7766130184775326,-0.29777716763497064,-1.0276047443889702,-0.23865341565894682,-0.10916071643208097,-0.030231950159808358,0,,
19.84,159.554812373606,27.29122031122077,6.9417334607510135,-1.5571158991046816,-0.7756765925351845,-0.29601175153761117,-0.6500639372869357,-0.4262102104426452,-0.11115026267013826,-0.032320783136425224,0,,
19.85,159.6241909243839,27.275634351642143,6.933976694825661,-1.5600760166200578,-0.7747085987334037,-0.2942353298227357,-1.0124758218416257,-0.2522825941828703,-0.11238637148370868,-0.034390225117794715,0,,
19.86,159.6934919559022,27.260018879709452,6.9262296088383275,-1.5630183699182851,-0.7737091255704918,-0.2924479675828494,-0.9135153654526081,-0.26843440418419606,-0.11551378172079498,-0.033951419778286904,0,,
19.87,159.76271556653433,27.24437407361189,6.918492517582623,-1.5659428495941137,-0.7726782655772391,-0.29064973073423317,-0.9914614562014675,-0.23986482150098376,-0.1150445905590081,-0.03054983426143027,0,,
19.88,159.83186185779687,27.228700112629415,6.9107657349268505,-1.568849346901456,-0.7716161153039255,-0.28884068601199053,-0.9915975840910032,-0.23927601440966448,-0.11638126729571752,-0.02995763308218373,0,,
19.89,159.90093093434035,27.212997177126102,6.903049573773811,-1.5717377537615758,-0.7705227753067377,-0.2870209009650179,-0.9314937290174213,-0.1636542455061931,-0.11575584213716791,-0.030465308204434795,0,,
19.900000000000002,159.96992290393933,27.197265448543437,6.895344346020743,-1.574607962771226,-0.7693983501336193,-0.28519044395092136,-0.8200505091086802,-0.31902624007539226,-0.11426717495966857,-0.028914849830733367,0,,
19.91,160.03883787748202,27.18150510939353,6.887650362519407,-1.5774598672107352,-0.7682429483095472,-0.2833493841308603,-0.7528021565568606,-0.2597597224225331,-0.11361235276927349,-0.029426129240828956,0,,
19.92,160.10767596895982,27.165716343252218,6.879967933036312,-1.5802933610520438,-0.7670566823212341,-0.281497791464326,-0.9200009125108627,-0.38731435705903994,-0.11432741298638256,-0.03216163703842308,0,,
19.93,160.17643729545608,27.149899334752124,6.8722973662130995,-1.5831083389666871,-0.7658396686012723,-0.2796357367038618,-0.9827932725633827,-0.409520889816845,-0.11593924854361795,-0.03340565208622645,0,,
19.94,160.24512197713477,27.13405426957562,6.864638969527086,-1.5859046963337258,-0.7645920275117034,-0.27776329138971223,-0.8349152879141994,-0.13380621708220314,-0.11818719206847682,-0.03252580415285112,0,,
19.95,160.31373013722865,27.118181334447712,6.85699304925197,-1.5886823292476229,-0.7633138833270328,-0.2758805278444151,-0.8283114617646169,-0.3914343355976321,-0.11579393633050279,-0.03434192901750942,0,,
19.96,160.38226190202698,27.102280717128846,6.849359910418699,-1.591441134526067,-0.762005364216677,-0.27398751916732433,-0.8531947841203454,-0.2462664627686043,-0.11522705345901352,-0.03641015129656884,0,,
19.97,160.45071740086297,27.086352606407626,6.841739856776533,-1.5941810097177402,-0.7606666022268611,-0.2720843392290777,-0.8489295187370798,-0.2567708697332538,-0.11583689780089185,-0.03779081045492439,0,,
19.98,160.51909676610063,27.070397192093488,6.834133190754264,-1.596901853110031,-0.7592977332619515,-0.27017106266599145,-0.8851874843999986,-0.191821360034873,-0.11463310650367896,-0.03914838680260875,0,,
19.990000000000002,160.5874001331215,27.054414665009254,6.826540213421645,-1.5996035637366908,-0.757898897065246,-0.2682477648744058,-0.8606935972859235,-0.4737076580842468,-0.11260978567626566,-0.03963982834993315,0,,
20.0,160.65562764031085,27.03840521698364,6.818961224450993,-1.6022860413854347,-0.7564702371992079,-0.2663145220049611,-0.8885443431570204,-0.21934026162496634,-0.11390899309545532,-0.04214643887462347,1,159.81202298928955,26.529541243298876
20.01,160.7237794290435,27.022369040843685,6.811396522079001,-1.6049491866054844,-0.7550119010251529,-0.2643714109568126,-0.7613901123963053,-0.3105306136685034,-0.11340258407486463,-0.040356002070171114,0,,
20.02,160.79185564366924,27.00630633040708,6.803846403068749,-1.6075929007150525,-0.7535240396823978,-0.2624185093717911,-0.643534031173601,-0.35828775995537376,-0.11285594156179088,-0.035878338737342266,0,,
20.03,160.85985643149792,26.99021728047446,6.796311162671925,-1.6102170858087703,-0.7520068080668607,-0.2604558956284969,-0.8440378595529916,-0.32203104107131225,-0.10999636665685004,-0.0364933942667763,0,,
20.04,160.92778194278424,26.974102086821592,6.788791094591256,-1.6128216447650552,-0.7504603648091318,-0.2584836488363399,-0.8617500111307321,-0.19036057096004508,-0.11063242152446419,-0.0355540008278056,0,,
20.05,160.99563233071189,26.9579609461915,6.781286490943165,-1.6154064812534186,-0.7488848722519997,-0.2565018488295169,-0.8356071955683085,-0.21659922131175016,-0.11230845988531556,-0.03322142421474062,0,,
20.06,161.0634077513777,26.941794056286525,6.773797642220645,-1.6179714997417138,-0.747280496427456,-0.2545105761609329,-0.9246579353674136,-0.3000114283545065,-0.11158525884162838,-0.032708506393023556,0,,
20.07,161.13110836377507,26.9256016157603,6.76632483725637,-1.620516605503323,-0.7456474070331641,-0.2525099120960601,-0.7793609214287688,-0.3956835051292735,-0.11021135150608675,-0.02926284662628544,0,,
20.080000000000002,161.19873432977727,26.909383824209662,6.758868363186038,-1.6230417046242838,-0.743985777408408,-0.25049993860674874,-0.8097375773020069,-0.38684332566594093,-0.10986944080171175,-0.029488927368028207,0,,
20.09,161.26628581412027,26.89314088216649,6.751428505411954,-1.6255467040103513,-0.7422957845095178,-0.24848073836497026,-0.8911948068688534,-0.20073154890855,-0.10685200155506659,-0.027553826536045937,0,,
20.1,161.33376298438517,26.87687299108947,6.744005547566859,-1.628031511394001,-0.7405776088847773,-0.24645239473650898,-0.7578648882163634,-0.4017700909406763,-0.10749396123583403,-0.027543453638727896,0,,
20.11,161.40116601098038,26.860580353355797,6.736599771478011,-1.630496035341366,-0.738831434648819,-0.24441499177460196,-0.8440356572182366,-0.28305026834855074,-0.10710319940395643,-0.02681982774951793,0,,
20.12,161.46849506712343,26.844263172252795,6.729211457131523,-1.632940185259112,-0.7370574494565041,-0.2423686142135119,-0.9438795124097763,-0.004166198440642643,-0.10981639910583466,-0.02990479696512105,0,,
20.13,161.53575032882225,26.827921651969493,6.7218408826369584,-1.6353638714012473,-0.7352558444763064,-0.24031334746205976,-0.8116865790838501,-0.2261915374761939,-0.11159117914983957,-0.031834273851143735,0,,
20.14,161.60293197485638,26.81155599758811,6.714488324192195,-1.637767004875868,-0.7334268143631775,-0.23824927759708964,-0.8226063912010294,-0.1945892097645529,-0.11287882717778458,-0.030564852566963726,0,,
20.150000000000002,161.67004018675757,26.79516641507547,6.707154056048563,-1.6401494976518387,-0.7315705572309272,-0.23617649135689084,-0.7487454281102988,-0.372452081900467,-0.11321668549043405,-0.03017206335694335,0,,
20.16,161.73707514879018,26.778753111274387,6.699838350476254,-1.6425112625654077,-0.7296872746241037,-0.2340950761345577,-0.7621978719271374,-0.38792058951458736,-0.11566529231051857,-0.03109534776278524,0,,
20.17,161.80403704793122,26.762316293894926,6.692541477730013,-1.6448522133267534,-0.7277771714893775,-0.2320051199713009,-0.8531905815392826,-0.18232835911392745,-0.11449077698702889,-0.029905442846431637,0,,
20.18,161.87092607384994,26.74585617150566,6.685263706015119,-1.6471722645264664,-0.7258404561464493,-0.2299067115497088,-0.8889890744312071,-0.2877240285128671,-0.1159399246434047,-0.02958211807367253,0,,
20.19,161.9377424188873,26.72937295352482,6.678005301453655,-1.6494713316419634,-0.7238773402584643,-0.22779994018694869,-0.8352451941891245,-0.14005510596276513,-0.11154222893644004,-0.02961731393218381,0,,
20.2,162.00448627803482,26.71286685021139,6.67076652805107,-1.651749331043833,-0.7218880388019588,-0.2256848958279319,-0.7984857536638182,-0.24133641077638812,-0.11292860282872494,-0.029964838710908128,0,,
20.21,162.0711578489134,26.69633807265616,6.663547647663051,-1.6540061800021122,-0.719872770036321,-0.2235616690384074,-0.7842415808734874,0.10180743404431647,-0.11274424861367127,-0.030267175472289225,0,,
20.22,162.13775733175152,26.679786832772688,6.656348919962688,-1.6562417966924963,-0.7178317554727931,-0.22143035099802644,-0.8004974926742056,-0.3018164015955242,-0.11280695801502427,-0.0331540690661629,0,,
20.23,162.20428492936338,26.663213343288213,6.64917060240796,-1.6584561002024765,-0.7157652198430003,-0.21929103349334161,-0.8395736331553734,-0.2138306201147046,-0.11473221896519617,-0.0334527395403059,0,,
20.240000000000002,162.27074084712646,26.646617817734516,6.64201295020953,-1.6606490105374099,-0.7136733910670244,-0.2171438089107689,-0.7290544439699431,-0.33114349325954173,-0.11506275490524104,-0.0345851180900259,0,,
20.25,162.337125292959,26.630000470438695,6.63487621629886,-1.6628204486265175,-0.7115565002210177,-0.21498877022949198,-0.8944034717077393,-0.13624385754344648,-0.1154167820773939,-0.03446308837919749,0,,
20.26,162.403438477297,26.613361516513915,6.62776065129665,-1.6649703363288124,-0.7094147815043663,-0.2128260110143231,-0.5751123914532289,-0.1934362834765441,-0.11363795516434486,-0.03466151184964959,0,,
20.27,162.46968061307086,26.596701171850075,6.620666503481607,-1.6670985964389557,-0.7072484722064096,-0.21065562540851956,-0.743781182944782,-0.33251932320246974,-0.11283974875374835,-0.03574471245251744,0,,
20.28,162.5358519156821,26.580019653104415,6.613594018759542,-1.669205152693041,-0.7050578126727114,-0.20847770812654412,-0.9295019102962638,-0.2651994493951796,-0.11169555730655138,-0.034993251857292726,0,,
